ID,target,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131
37,1,0.943878,5.927194,2,4.4043717,9.045057,2.5510209,2.6938777,0.08566462,8.601036,3.9168482,16.280552,6.4965525,3.1559746,15.613993,1.5378703,5.135136,3.554791,0.67849267,0.17801179,18.731007,9.615517,8501,2.2505259e-7,2,0.13562472,1.7210889,3.1326523,4.1885824,8.84694,7,1,1.2704084,1.5102034,7.40017,8.653061,13.1588335,0.37878695,0,1.2170595,10.94132,7.816327,12.979592,1.9553657,10.58487,8.947791,0.13921645,2,12.249719,8.316327,6.7243786,7.3208694,10,16.516726,0.09477055,0.88775563,41,4.4591846,7.3125,11.097586,1.6275507,16.052452,0,0.15918916,6.174006,17.436115,0,9.60204,16.9375,7.837837,12.314736,4,1,1.8375846,1,3,2.1620178,7.081633,13.5135145,1,1.9689114,5.782626,12.130765,1.5306115,1.1632656,2.6027398,0.9795909,9.578494,3.5918362,0.052824195,0.96398354,0,0.5363944,5.343886,3.5664911,0.5822015,7.3061213,6.5909095,8.536788,1.4217678,12.666667,8.504786,2.9983118,4.1471205,2.146676,0.054707572,12.422568,4,2.0590467,2.6644742,1,2.7551012,3,36,15.40055,12.162162,2.0069203,5.233297,6.969697,0.74377245,1.9375001,1.8404903,6.632125,2.419037,0.018479262,84,1.8845673,2.6020405,1.9597762,1,1.1212122,1.3513505
39,1,1.2898409,4.788645,2,4.283417,10.71957,3.1075702,1.9621506,0.080812134,8.604651,5.2297583,16.27546,9.23314,3.50723,14.376723,1.7304924,6.73077,2.9809203,0.54067385,0.24795267,18.162636,8.071645,3964,5.2411485e-7,4,0.14016029,1.4790833,1.6832669,4.291213,9.2330675,6,1,1.6583673,2.071714,9.149136,10.69721,12.587746,0.71065956,0,0.39596403,9.497141,8.356574,13.68526,1.5712895,8.110799,11.257026,0.13365455,2,13.101711,9.153386,1.7988411,4.8573756,10,16.763756,0.13375604,1.4940248,85,4.173307,1.8300653,13.452836,1.3512626,15.137857,0,0.15921307,5.3482313,16.738678,0,10.268924,19.137257,9.615384,14.739095,4,1,2.242969,1,3,1.7765714,8.097609,11.923077,1,2.7131786,4.9741225,11.722124,1.8525889,2.0916336,1.678082,1.1503989,9.565966,2.2908368,0.11377298,1.063355,1,0.8102648,5.3246436,3.6183753,0.89931405,7.7390447,7.5126905,4.809764,1.3512611,17.960785,8.091601,4.0423656,5.229696,2.801053,0.05081934,11.320334,1,2.1440399,1.8749992,1,3.2270906,7,19,14.72462,10.384616,1.5965489,6.763717,8.22335,0.24826565,0.52287537,2.0239396,5.968993,2.169826,0.004919843,58,1.460793,1.5313752,1.9646523,1,2.111675,1.3461548
40,1,0.7288239,4.073244,2,4.130054,9.032562,4.1497045,1.9172693,2.7679338,6.1497326,1.3129098,15.997013,6.961174,3.7939646,13.00736,1.2737308,5.6551733,2.579572,1.2007911,0.30188844,16.389639,8.159474,16413,0.41202977,4,3.1110618,1.8537966,3.2501643,6.5105834,7.8397903,7,0,1.132632,1.9041371,6.432395,8.535785,14.972248,0.4109586,0,2.292284,9.850951,7.0321727,12.856205,2.3002245,8.138747,7.053069,3.1209905,8,14.204015,8.483255,0.118845865,8.668049,8,16.298157,2.1383953,1.5561402,47,3.9395924,19.70571,9.288217,1.7695341,13.290389,2,3.0651875,4.540553,14.788667,0,8.791858,16.468512,10.896551,11.66001,2,2,1.7892715,1,1,1.5647782,6.690742,13.379312,2,2.1925132,7.5574245,3.588492,1.9107033,1.6152331,4.534884,0.7189749,10.149988,2.6526597,3.1006987,0.8563332,5,0.6914779,4.886097,4.3047123,0.7762226,6.388706,10.068493,8.075876,1.48063,0.18834658,5.6302,2.9313843,5.983484,2.676745,1.8155243,9.578534,0,1.8909688,3.5971308,0,2.6001322,18,3,13.846988,9.103448,2.4623106,9.873271,10.547946,0.08668345,1.4008236,2.252322,3.9037423,3.4019237,0.7107372,5,1.8403839,3.7795467,1.7984352,0,1.986302,0.8275852
42,1,3.944563,5.7185163,2,2.2050803,5.3406487,2.0103557,1.6570212,3.2331598,8.565814,3.9168499,15.287499,8.471164,4.5067177,14.231437,2.590262,3.8062286,2.1099129,0.89617544,0.3649244,15.920667,8.150425,1325,19.999998,2,2.1336467,1.7758157,1.4498941,7.0173197,7.986597,3,1,1.9920812,3.5211704,9.177407,9.722815,16.81789,2.5735288,0,0.11944461,8.131105,7.450503,13.993298,1.9874995,8.459236,11.069739,2.5171833,2,15.301802,9.235456,1.2368857,12.132862,6,15.621663,1.6632913,2.1931162,37,4.1730127,19.731861,10.665996,1.3849125,11.893471,0,2.5044036,3.7223349,13.150062,0,9.747183,19.179811,8.304499,13.447752,2,2,2.8385417,1,1,1.2784041,7.407858,13.771627,14,2.1611,11.895058,2.5788686,3.6369176,2.010356,4.2579074,1.4894904,4.378381,1.3036848,2.5717385,1.0917586,2,0.83228076,2.7935593,4.497231,1.0225887,6.2381973,9.117647,3.313221,0.6031065,0.078864805,4.216051,4.0380497,6.5049834,3.3799665,1.0469244,8.065469,3,1.0841006,0.5628314,1,6.213829,14,36,15.469439,11.764706,1.891685,3.907324,11.691175,7.6297846,0.70978004,3.9379942,6.4047146,10.691157,3.065766,21,1.8134185,1.2336278,0.62669367,2,4.250001,2.4221451
43,1,4.0457253,3.9926064,2,3.5980964,7.94633,1.7097418,2.3658042,7.8271756,9.849247,1.0284469,14.785767,6.351535,4.147682,9.885333,1.9950899,6.3230243,2.2367663,0.9088987,0.23814626,16.5342,5.273912,16025,0.0685503,2,7.584039,1.96819,2.9224656,6.450716,7.19682,0,0,1.948311,3.8568594,8.081657,7.8860164,15.361419,1.8487386,0,0.62251574,6.956805,6.7461886,13.074884,2.3529403,8.373215,8.894095,8.636274,2,14.933664,8.07157,1.2324852,7.0637407,10,15.709024,4.6476836,2.8827038,6,4.148443,12.068428,9.445657,1.5672636,12.515607,1,8.326704,4.002413,13.674916,0,9.125249,18.351477,9.965635,10.280747,4,1,2.965384,1,3,1.3396912,6.640159,11.340206,4,4.6231146,8.797996,3.2011273,3.2803187,3.658052,3.0582526,1.033798,8.897273,1.2458581,8.308434,1.0353934,1,0.48975536,4.8835573,4.190235,0.6378204,5.65275,7.22689,8.967681,0.5831682,7.55832,4.724438,2.5213857,6.607765,2.874942,4.4583774,8.711359,1,1.6475421,2.9751024,1,5.805169,13,36,16.213114,10.034365,2.375691,8.302495,9.075629,6.314311,1.0575433,4.06404,5.22613,5.259272,2.6908574,31,1.4470901,2.5596416,1.5090519,0,3.260504,2.2680416
46,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,2.2538302,15.4474125,6.486413,3.7983966,12.028101,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.553963,870,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,6.568655,8.122387,13.375597,0.7414709,0,1.2371838,10.582448,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,3.3585217,7.198159,11,15.711299,1.2538562,1.5595562,34,4.077828,7.701653,10.587945,1.7142946,14.583035,3,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,3,2.4333034,1,1,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,3,32,14.49742,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,61,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
51,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,1.8380735,15.4474125,6.750241,3.7983966,11.556894,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.4498963,5200,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,5.8135114,8.122387,13.375597,0.7414709,0,1.2371838,11.358078,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,1.7768332,7.198159,2,15.711299,1.2538562,1.5595562,74,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,1,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,6,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,2,2.15262,4.1812844,0,3.3653135,17,21,13.2967415,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,73,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
52,1,0.29202825,12.715812,2,4.9997244,5.998656,2.0205204,2.6203625,0.058548067,8.98305,1.0284466,16.075731,6.3663187,3.0348637,12.061445,1.7424238,4.6666665,4.2828135,0.47494596,0.18358918,18.220413,7.367406,5079,6.337434e-7,0,0.10591403,1.7363858,2.5730078,2.706863,8.681927,2,0,1.2549325,0.9471187,7.206766,8.208365,12.468767,0.120481,0,3.5739067,8.340206,7.3717437,12.533544,2.065405,11.688599,8.843429,0.104249775,2,11.255096,8.050513,1.1914014,8.171605,4,16.181818,0.06256421,0.9471199,46,4.5461717,0.50595236,10.381051,1.7074449,16.501106,2,0.105733134,7.2318974,17.309929,2,9.171271,16.011906,13.333333,11.115349,1,2,1.9004595,1,1,2.6471052,6.9771113,14.666668,4,1.1864415,9.506225,8.569759,1.0418319,0.66298306,1.8338104,1.0891873,7.4065723,3.4411998,0.093020745,0.90539694,5,0.5420127,4.675174,3.577835,0.5699678,7.024467,7.1084347,9.0791,1.0997112,19.464285,6.075232,1.325147,5.060621,2.0303495,0.025482701,13.66472,0,1.6075295,1.6282889,1,0.9471187,17,36,15.315695,6.666667,2.145454,4.1433363,7.228915,0.74932396,0.6547625,1.2941173,7.796611,1.6978207,0.0073510646,77,1.4919735,4.2028418,1.306053,0,0.7228915,0.6666657
54,1,0.51724124,8.528544,2,4.075372,5.7268343,2.534949,3.6439896,0.74956787,6.981133,1.2910293,15.906434,6.580803,2.8045352,11.756788,1.1849366,6.77966,4.1040096,0.5498628,0.15952863,18.89686,6.819882,10969,-4.6181722e-7,4,0.54556584,2.323703,2.5722268,4.5862727,9.012116,7,0,1.0344831,1.099721,4.682411,10.456664,16.578186,0.1534521,0,-5.0714965e-7,12.596048,7.6048455,13.643988,2.6510727,13.456192,12.167587,0.6897771,2,11.557872,8.02423,1.1312448,5.6448154,9,16.111685,0.2570392,0.6150973,114,4.2404475,1.7737786,13.670249,2.2724457,16.488653,1,0.62479913,6.988673,17.989836,0,9.561976,19.691517,7.4576273,11.499143,2,1,1.5026,1,1,2.5162876,8.62069,12.542374,1,1.8867918,11.391621,2.6488707,1.0344832,1.1183606,1.118013,0.7688729,6.279764,0.7828517,0.27259853,1.1505302,4,0.3801536,6.5219355,4.323422,0.4035441,7.2600183,6.8030696,5.939531,1.332712,18.226221,9.172998,1.900716,5.38744,2.1536324,0.28870896,13.360236,5,0.8959694,1.0484828,1,2.0689664,5,36,11.92941,12.542374,2.7507763,4.6646914,6.9565215,2.605213,0.30848306,1.2891976,5.18868,1.788132,0.08594683,18,2.1059709,0.5242311,0.7856666,0,0.60358113,1.0169497
55,0,2.4156697,14.960392,2,4.35698,8.52051,2.1327534,2.0239384,0.035822455,7.567568,0.7877465,16.40351,6.3231273,3.479155,10.478943,1.5450552,5.7894745,4.8784194,0.251608,0.22509934,18.727234,6.206807,7001,2.226583e-8,4,0.13047229,1.5959371,2.4591951,1.9627962,9.096844,7,0,1.3710564,1.6539721,7.2439184,8.182808,10.814991,1.2903217,0,0.12155424,8.039216,8.139282,13.12296,1.7543858,12.989627,9.753754,0.1127659,8,10.721313,8.66159,0.8201884,5.789282,6,16.889952,0.14198011,1.4363441,122,4.9183903,1.5168532,11.438255,1.3565463,16.981224,1,0.17151286,7.999986,17.613562,0,9.92383,19.325842,11.578947,12.993245,4,1,1.9188588,1,3,3.0721774,8.618062,11.05263,2,1.9819827,6.8373203,8.715703,1.3710556,1.4363428,1.7266189,1.0119697,10.731206,0.9575626,0.121108666,1.1007675,2,0.76961935,5.606722,3.3883255,0.8365639,7.6822624,7.3118277,7.352461,1.6358368,18.426968,11.558847,1.9007148,4.6696043,2.633134,0.024557449,14.399578,3,2.5199242,5.3125,0,2.089228,19,17,15.394306,8.421053,1.6267934,7.6371775,8.60215,2.205522,0.5056171,1.5829152,5.585586,2.4516802,0.006640126,89,1.4422237,2.2442865,2.3735783,0,1.6344079,3.1578941
57,1,1.687572,6.7910914,2,5.324003,8.627336,3.192703,3.7058153,2.2443151,3.661486,2.603939,14.170715,6.4103804,4.146176,11.779551,1.3145024,5.128205,4.746872,1.2234071,0.2055083,17.632376,5.8115745,8591,-8.651623e-7,2,1.9819686,3.27157,3.295324,7.498396,7.7708106,7,1,0.9065002,0.88939637,6.03557,5.40479,14.968917,0.49230725,0,0.23749106,11.77773,5.8209815,13.557583,4.344206,11.696002,6.082526,2.6058729,2,10.058973,6.5564427,4.284352,5.481437,6,14.36537,1.0808694,0.66704595,11,5.4332943,3.489313,10.245313,3.114786,15.2853365,1,2.47633,7.954469,16.861523,0,8.2155075,18.856152,10.000001,9.343274,4,3,1.5324999,1,3,2.9268928,6.5564427,10.76923,1,0.6908458,8.054664,3.3459244,0.71835816,0.6841499,1.602914,0.73546165,8.81769,2.4971495,1.0743985,0.84062773,4,0.30766967,6.334609,5.6640425,0.3261959,5.5815287,9.16923,10.186607,1.5782964,16.2565,8.633164,1.9810263,6.8505287,3.598193,1.3673222,14.099843,5,1.5244449,3.361975,1,1.3340938,4,36,13.945346,10,4.372707,9.41531,9.63077,0.012304248,0.91276675,1.0956516,2.9706388,1.3336601,1.9367644,76,2.8615482,3.9445562,1.6931049,2,0.48000082,4.102564
58,1,1.3444768,8.407346,2,4.465135,12.985878,2.529069,2.4636629,0.12872945,10.208333,1.050329,16.003086,6.104676,3.462697,11.636386,1.8021921,6.714286,3.5603416,0.8587184,0.18399723,18.665339,6.9318166,5157,-7.683163e-7,3,0.22510037,1.4789242,3.1904063,5.881976,8.401163,7,0,1.6024699,2.0348828,7.752399,8.2994175,15.169542,0.58996964,0,0.320543,7.499457,7.536338,12.601745,1.712962,12.258141,9.983896,0.110357985,5,12.34684,8.045057,1.9631712,4.624471,9,16.522491,0.0636231,1.2427316,36,3.7427328,2.7489705,11.591042,1.3456873,15.629401,1,0.12177468,6.214284,17.101877,2,9.418604,18.633745,8.142858,13.011675,1,1,2.3630407,1,1,2.1536562,7.761628,11.714285,10,3.2638898,4.10407,16.263865,1.7877905,2.0494177,2.857143,1.0901165,10.642849,1.438954,0.0698105,0.9376832,2,0.5606575,5.7014747,3.3713906,0.6313346,6.9404078,5.958702,7.7194414,1.2257744,17.201647,7.940586,2.3290443,4.7514715,2.2814424,0.07569335,12.360166,3,2.0098658,-2.3945407e-7,0,3.575581,15,12,16.101038,11.714285,1.7474041,-7.8130535e-7,6.548672,2.6153958,1.0699587,2.2222223,6.9444447,3.0758648,0.005855029,79,1.4132631,2.8206756,1.7928613,0,1.6519166,1.428571
61,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,2.8446383,15.4474125,6.7555714,3.7983966,10.207411,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,4.434596,1664,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,10.339015,8.122387,13.375597,0.7414709,0,1.2371838,5.2152524,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,3.8163018,7.198159,11,15.711299,1.2538562,1.5595562,34,4.077828,7.701653,10.587945,1.7142946,14.583035,3,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,3,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,5,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,0,2.15262,4.1812844,0,3.3653135,8,22,17.903492,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,37,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
62,1,1.1460171,12.79126,2,4.4181585,10.564897,1.8584074,2.7345128,0.094138436,10.4,1.5536101,15.39789,7.049243,3.1069107,11.477767,1.9716094,5.8695645,3.8993142,0.71453893,0.15992224,18.69316,6.4831247,4480,8.296169e-8,4,0.21999237,1.979352,3.008849,4.83002,8.415929,2,0,1.5530974,1.6283191,5.3190136,7.7522116,17.22784,0.45307538,0,1.0914615,11.853701,7.106194,12.300886,2.339405,11.235405,9.894041,0.11410667,2,12.162944,7.575222,0.3653427,6.574396,6,15.667719,0.061250642,1.3539833,17,4.168142,0.65281963,10.939979,1.8657819,15.989496,1,0.12165948,6.398147,17.263031,0,9.230087,17.408506,11.086956,10.97163,1,2,2.3370094,1,1,2.4847324,7.008849,12.608697,4,2.3999999,6.473634,12.410975,1.5398232,1.4336288,1.1374412,1.1946905,7.417107,2.9026551,0.16381942,1.0518484,0,0.49662337,4.507088,3.2524025,0.54629505,6.59292,7.443366,8.857214,0.69763964,19.248268,6.3283124,1.5393114,4.5348644,2.1703982,0.04543886,12.305119,4,1.8563024,-4.4884752e-7,1,2.1769907,20,36,12.267141,8.913044,2.4185061,-5.813701e-7,7.896441,0.68151134,1.5628085,2.0327106,7.9999995,1.5624145,0.018880835,14,1.3844355,3.5840704,1.5098894,1,1.1909375,1.5217384
63,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,2.078774,15.4474125,6.6350403,3.7983966,10.482049,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,3.7528188,16696,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,7,0,1.6221507,2.161633,10.851372,8.122387,13.375597,0.7414709,0,1.2371838,3.6343253,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,8,12.538022,8.016547,2.5882187,7.198159,3,15.711299,1.2538562,1.5595562,34,4.077828,7.701653,10.587945,1.7142946,14.583035,1,1.6873275,6.3437138,15.847556,2,9.287274,17.564117,9.449335,12.2699585,4,1,2.4333034,1,3,2.4050555,7.307366,13.334482,2,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,2,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,3,2.15262,4.1812844,0,3.3653135,3,22,18.393723,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,84,1.6726577,3.2395418,2.030373,0,1.9257636,1.7393892
67,0,2.84381,7.961986,2,4.3722916,8.381346,2.3057911,2.876751,1.2315109,11.198043,1.0503279,14.515491,6.62684,3.7573373,11.354501,2.6041663,5.6126475,4.1867924,1.288431,0.17964351,17.54376,6.849434,1402,-7.953591e-7,4,0.9102335,1.8821483,4.1065063,7.787043,6.9393363,7,0,1.8858074,2.7779303,3.4630492,6.620916,15.593909,1.0687017,0,0.20176683,14.28189,6.04447,11.957179,2.4653926,10.832322,7.769381,0.9756467,4,11.907832,6.840515,0.5120689,8.691967,9,14.984177,0.8954328,2.0093331,65,3.4806488,15.304443,7.3915257,1.6003298,15.341368,1,0.8016186,6.990903,14.935065,1,8.328301,18.606691,9.644268,12.888314,4,1,3.1449142,1,3,2.6049738,6.544058,12.173913,3,3.471883,8.402012,3.6007967,2.536371,2.3387327,3.5515866,1.3011264,9.370109,0.88937604,0.88845587,0.8504296,0,0.3684154,4.7771864,3.843488,0.45503005,5.1990113,6.0687017,6.9779696,1.1574701,4.6407022,4.5030723,2.7283802,6.1393356,2.4475381,0.67658746,12.8830595,4,1.6925222,2.6121914,0,4.3151245,0,17,9.849539,10.355731,2.515822,8.382712,7.137405,2.0022268,1.1958319,3.7078645,7.7261605,3.504017,0.77876365,50,1.3002176,4.343947,1.4965138,0,1.9312977,2.213438
73,1,1.1916261,10.970926,2,5.847383,9.791528,2.8019319,2.3832524,0.04822418,8.176101,2.6039395,15.705129,6.8639073,3.0118222,13.669633,1.8256013,6.6666675,7.5269346,0.41628397,0.19629496,18.744131,7.9560776,13190,-2.1250791e-7,2,0.14866762,2.0370362,2.351046,2.6534095,9.371981,2,1,1.5700479,1.3526577,7.339672,9.146539,8.804283,0.54054147,0,3.3795743,9.715651,7.8904986,13.333333,2.2115388,10.812573,10.158921,0.141336,2,8.255394,8.389693,3.0239904,4.1524444,9,16.013746,0.13640709,0.9178737,36,4.782608,0.6451618,13.334705,1.9189488,17.09286,0,0.18163718,11.552332,17.771843,2,10.048308,15.755518,9.047618,13.800347,4,1,2.1701388,1,3,4.879797,7.294686,11.428571,14,1.7610064,4.7279334,7.2446,1.1594212,1.3526566,2.608695,1.231884,15.092258,4.4122386,0.13517162,1.0995369,0,0.6613057,8.037249,3.479299,0.70604056,7.5040264,8.783785,6.5436296,1.5646812,19.286926,10.673619,2.897919,4.755992,2.790879,0.060053587,17.437134,4,4.0570707,13.404605,1,2.2222219,5,36,14.994853,10.952381,2.2336774,11.3176565,9.324324,0.043280676,1.1205442,1.3819577,6.4150934,1.4372414,0.14965944,52,1.5220065,2.3248794,4.1421967,1,1.1351353,1.9047623
74,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,3.9168494,15.4474125,8.353954,3.7983966,12.688605,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,6.42285,17248,1.0930884,4,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,1,1.6221507,2.161633,7.4331155,8.122387,13.375597,0.7414709,0,1.2371838,10.889226,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,1.5626137,7.198159,3,15.711299,1.2538562,1.5595562,47,4.077828,7.701653,10.587945,1.7142946,14.583035,0,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,4,2,2.4333034,1,3,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,1,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,1,2.15262,4.1812844,1,3.3653135,13,36,13.590396,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,11,1.6726577,3.2395418,2.030373,2,1.9257636,1.7393892
75,1,1.6306858,7.464411,2,4.1450977,8.742359,2.4364014,2.4839206,1.4965684,9.031859,6.542669,15.4474125,9.214245,3.7983966,14.734775,2.0809107,4.923223,3.8322701,0.8410455,0.22230048,17.773592,8.236576,13472,1.0930884,2,1.6981288,1.8760304,2.743454,5.093328,8.206417,2,1,1.6221507,2.161633,6.8530993,8.122387,13.375597,0.7414709,0,1.2371838,14.449027,7.1825514,12.924965,2.216597,10.795169,9.142231,1.6305254,2,12.538022,8.016547,4.530848,7.198159,11,15.711299,1.2538562,1.5595562,11,4.077828,7.701653,10.587945,1.7142946,14.583035,0,1.6873275,6.3437138,15.847556,0,9.287274,17.564117,9.449335,12.2699585,1,1,2.4333034,1,1,2.4050555,7.307366,13.334482,1,2.2097,7.2871733,6.208356,2.1738074,1.6079556,2.8222525,1.2201841,10.180216,1.924184,1.5184252,0.96691257,1,0.5823667,5.475185,3.852883,0.66575766,6.4579515,7.6225543,7.6676235,1.2507206,12.091622,6.866414,2.8902884,5.2967157,2.642828,1.0810453,11.79136,1,2.15262,4.1812844,1,3.3653135,1,36,11.761672,10.548051,2.2912173,8.303857,8.364651,3.1689699,1.2912179,2.7375958,6.8224387,3.5499382,0.91981196,42,1.6726577,3.2395418,2.030373,1,1.9257636,1.7393892
77,1,3.208092,5.816441,2,4.84723,9.685057,3.057161,3.166345,0.47886118,10.555555,1.291029,15.101696,6.323681,2.7380378,11.805672,2.3380103,4.5054955,3.7766135,2.6694462,0.17851816,17.366844,6.86876,3342,-2.9290152e-7,4,0.48188788,1.6131445,4.932563,6.655976,6.4097633,7,0,1.4643549,2.3378296,8.946594,6.486833,14.130408,1.0953345,0,13.227153,5.8534117,5.7225432,11.547849,2.322033,11.33947,6.21071,0.4666653,2,12.100525,6.5382147,1.8457922,7.531608,5,15.571142,0.31639126,1.5799607,21,4.0719337,11.125231,8.429353,1.2952257,15.64457,1,0.49351528,6.5428886,15.003223,2,7.5786777,7.6462793,9.01099,8.775274,1,1,2.6836164,1,1,2.2933483,5.42068,12.5274725,1,2.8472233,6.5895905,3.4435096,2.196532,1.5799621,2.0883524,1.0789977,11.669238,2.09377,0.56860346,0.91937596,6,0.29368526,5.214793,4.203907,0.35974696,4.990366,4.462474,11.8948145,1.3423243,8.827111,5.8865733,5.4021397,6.1446533,2.016226,0.35762152,12.739281,2,2.570538,5.171575,1,3.853564,5,36,17.037125,10.989011,2.2044094,11.731376,5.5578103,1.1141311,0.12708484,3.3595285,7.777777,3.316988,0.1399001,26,1.667623,4.84104,2.2208745,0,1.4766732,2.9670334
